,bathrooms,bedrooms,beds,room_type,accommodates,bed_type,guests_included,minimum_nights,maximum_nights,cancellation_policy,require_guest_phone_verification,require_guest_profile_picture,host_has_profile_pic,host_identity_verified,price,price_per_person,accom_per_bed,baths_per_bed,extra_guest_ratio,price_surge_percent,price_std_percent,cleaning_fee_percent,guest_fee_percent,property_type_Apartment,property_type_House,property_type_Other,neighborhood_Ballard,neighborhood_Beacon Hill,neighborhood_Capitol Hill,neighborhood_Cascade,neighborhood_Central Area,neighborhood_Downtown,neighborhood_Other neighborhoods,neighborhood_Queen Anne,neighborhood_Rainier Valley,neighborhood_University District,neighborhood_West Seattle
3617,1.5,1.0,1.0,1,2,1,2,2,1125,2,0,0,1,1,97.0,48.5,2.0,1.5,1.0,18.243947642766134,29.35570177984621,51.546391752577314,51.546391752577314,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3618,2.5,4.0,4.0,2,7,1,1,4,1125,0,0,0,1,1,449.0,64.14285714285714,1.75,0.625,0.14285714285714285,0.0,0.0,33.4075723830735,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3619,2.5,2.0,3.0,2,6,1,1,3,60,2,1,0,1,1,300.0,50.0,2.0,0.8333333333333334,0.16666666666666666,-7.1694599627560525,8.263205859342191,33.33333333333333,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3620,2.0,1.0,1.0,1,2,1,1,3,28,1,0,0,1,1,155.0,77.5,2.0,2.0,0.5,-11.95050817498895,15.271086518953583,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3621,1.0,1.0,1.0,2,2,1,2,2,1125,0,0,0,1,0,95.0,47.5,2.0,1.0,1.0,1.5280135823429575,6.831617153926748,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3622,1.0,2.0,3.0,2,4,1,4,2,1125,2,1,1,1,0,135.0,33.75,1.3333333333333333,0.3333333333333333,1.0,-0.5885337392186774,2.0060314851576675,111.11111111111111,14.814814814814813,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3623,3.5,1.0,1.0,0,1,1,1,2,14,2,0,0,1,0,30.0,30.0,1.0,3.5,1.0,-1.58904109589042,4.437367875535704,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3624,1.0,0.0,3.0,2,4,1,2,1,1125,1,0,0,1,1,92.0,23.0,1.3333333333333333,0.3333333333333333,0.5,0.0,0.0,43.47826086956522,21.73913043478261,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3625,1.0,1.0,1.0,1,2,1,1,3,15,1,0,0,1,0,80.0,40.0,2.0,1.0,0.5,3.4375000000000044,5.598952619932729,12.5,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3626,3.5,1.0,1.0,0,1,1,1,2,14,2,0,0,1,0,30.0,30.0,1.0,3.5,1.0,-0.8806818181818277,3.708382986842693,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3627,1.0,0.0,2.0,2,2,1,1,2,60,1,0,0,1,1,90.0,45.0,1.0,0.5,0.5,-4.390681003584229,10.216097435249445,55.55555555555556,22.22222222222222,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3628,1.0,1.0,1.0,1,2,1,1,3,1125,1,0,0,1,1,65.0,32.5,2.0,1.0,0.5,34.945054945054935,24.118969848794908,76.92307692307693,23.076923076923077,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3629,1.0,1.0,1.0,0,1,1,1,2,1125,2,0,0,1,0,31.0,31.0,1.0,1.0,1.0,0.36761327083907336,4.789121000727933,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3630,1.0,0.0,1.0,2,2,1,2,2,30,1,0,0,1,1,139.0,69.5,2.0,1.0,1.0,0.0,0.0,17.985611510791365,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3631,1.0,1.0,1.0,2,2,1,2,5,1125,0,0,0,1,1,135.0,67.5,2.0,1.0,1.0,-0.6737933268545437,3.543921442073726,0.0,37.03703703703704,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3632,1.0,0.0,1.0,2,2,1,1,2,1125,0,0,0,1,0,83.0,41.5,2.0,1.0,0.5,14.418220828519557,22.87236101626442,18.072289156626507,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3633,1.0,1.0,1.0,1,2,1,1,2,14,0,0,0,1,1,85.0,42.5,2.0,1.0,0.5,3.3613445378151363,5.322067930782026,0.0,29.411764705882355,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3634,1.0,1.0,1.0,2,2,1,2,2,1125,2,0,0,1,1,195.0,97.5,2.0,1.0,1.0,4.383561643835621,6.953868001281857,23.076923076923077,15.384615384615385,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3635,1.0,1.0,1.0,2,2,1,1,2,60,2,0,0,1,1,125.0,62.5,2.0,1.0,0.5,5.357303370786504,12.63553689581716,48.8,40.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3636,2.5,3.0,6.0,2,9,1,6,2,1125,2,0,0,1,1,450.0,50.0,1.5,0.4166666666666667,0.6666666666666666,-1.334574798261945,6.410559346220845,32.22222222222222,5.555555555555555,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3637,1.5,4.0,6.0,2,9,1,1,3,1125,0,0,0,1,0,350.0,38.888888888888886,1.5,0.25,0.1111111111111111,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3638,1.0,1.0,1.0,2,3,1,2,2,365,1,0,0,1,1,98.0,32.666666666666664,3.0,1.0,0.6666666666666666,0.0,0.0,0.0,15.306122448979592,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3639,1.0,1.0,1.0,1,2,1,2,2,30,2,0,0,1,1,45.0,22.5,2.0,1.0,1.0,4.580498866213145,9.812121654639776,0.0,22.22222222222222,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3640,1.0,1.0,2.0,2,4,1,2,1,1125,2,0,0,1,1,125.0,31.25,2.0,0.5,0.5,2.285714285714291,3.6192056036927585,0.0,20.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3641,1.5,1.0,1.0,1,2,1,0,1,1125,0,0,0,1,1,75.0,37.5,2.0,1.5,0.0,0.0,0.0,33.33333333333333,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3642,1.0,1.0,1.0,2,3,1,1,2,1125,1,0,0,1,1,99.0,33.0,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3643,1.0,2.0,3.0,2,6,1,1,1,1125,2,0,0,1,1,49.0,8.166666666666666,2.0,0.3333333333333333,0.16666666666666666,89.73718983996474,18.46074707082714,65.3061224489796,24.489795918367346,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3644,1.0,1.0,2.0,2,4,1,2,2,1125,2,0,0,1,1,67.0,16.75,2.0,0.5,0.5,3.010019540182096,9.464618004673959,37.3134328358209,22.388059701492537,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3645,1.0,1.0,2.0,2,3,1,2,1,1125,2,0,0,1,0,105.0,35.0,1.5,0.5,0.6666666666666666,5.662100456621011,4.682462430257966,66.66666666666666,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3646,2.0,3.0,4.0,2,6,1,6,7,14,1,0,0,1,1,195.0,32.5,1.5,0.5,1.0,0.0,0.0,102.56410256410255,10.256410256410255,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3647,1.0,2.0,3.0,2,6,1,4,2,1125,1,0,0,1,1,125.0,20.833333333333332,2.0,0.3333333333333333,0.6666666666666666,19.364383561643827,28.85871880491699,64.0,16.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3648,1.0,1.0,2.0,1,2,1,2,1,1125,1,0,0,1,0,65.0,32.5,1.0,0.5,1.0,0.0,0.0,0.0,23.076923076923077,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3649,1.0,1.0,1.0,1,2,1,1,2,365,2,0,0,1,0,125.0,62.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3650,2.0,3.0,3.0,2,6,1,1,2,3,0,0,0,1,0,183.0,30.5,2.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3651,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,1,39.0,19.5,2.0,1.0,0.5,15.47458389563654,20.455304623627548,30.76923076923077,48.717948717948715,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3652,2.0,1.0,1.0,1,4,1,2,3,93,1,0,0,1,1,68.0,17.0,4.0,2.0,0.5,0.0,0.0,36.76470588235294,29.411764705882355,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3653,1.0,0.0,4.0,2,6,1,4,2,5,1,0,0,1,0,120.0,20.0,1.5,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3654,2.0,1.0,1.0,1,2,1,2,3,93,1,0,0,1,1,86.0,43.0,2.0,2.0,1.0,0.0,0.0,29.069767441860467,23.25581395348837,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3655,2.0,1.0,1.0,1,1,1,1,1,1125,0,0,0,1,1,39.0,39.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3656,1.0,1.0,1.0,2,2,1,1,1,1125,2,0,0,1,1,200.0,100.0,2.0,1.0,0.5,-0.98314606741573,3.3839942763711615,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3657,1.0,1.0,1.0,2,3,1,3,2,28,1,1,0,1,1,84.0,28.0,3.0,1.0,1.0,-0.33143939393939226,3.1935688566233114,53.57142857142857,23.809523809523807,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3658,1.0,1.0,1.0,2,2,1,1,2,31,1,0,0,1,1,150.0,75.0,2.0,1.0,0.5,-5.619834710743799,9.002077290976485,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3659,1.0,1.0,1.0,2,2,1,1,2,1125,2,0,0,1,1,82.0,41.0,2.0,1.0,0.5,0.0,0.0,60.97560975609756,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3660,1.0,1.0,1.0,2,2,1,1,3,330,1,1,1,1,1,140.0,70.0,2.0,1.0,0.5,2.0449308755760454,3.235291783731542,28.57142857142857,7.142857142857142,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3661,1.0,1.0,2.0,2,2,1,1,3,1125,1,1,1,1,1,99.0,49.5,1.0,0.5,0.5,18.860289643422192,13.267719909156556,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3662,1.0,0.0,1.0,2,2,1,1,2,1125,0,0,0,1,0,149.0,74.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3663,3.0,1.0,1.0,1,2,1,1,3,21,0,0,0,1,1,75.0,37.5,2.0,3.0,0.5,0.0,0.0,13.333333333333334,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3664,1.0,2.0,2.0,2,4,1,2,2,14,2,0,0,1,1,125.0,31.25,2.0,0.5,0.5,5.045333333333346,6.971724617635436,60.0,8.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3665,1.0,1.0,1.0,2,4,1,2,2,1125,0,0,0,1,0,138.0,34.5,4.0,1.0,0.5,0.0,0.0,0.0,7.246376811594203,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3666,1.5,1.0,1.0,1,2,1,1,2,21,1,0,0,1,1,65.0,32.5,2.0,1.5,0.5,0.3076923076923199,12.825640000410049,0.0,15.384615384615385,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3667,3.5,3.0,3.0,2,4,1,4,7,120,1,1,0,1,1,250.0,62.5,1.3333333333333333,1.1666666666666667,1.0,0.0,0.0,100.0,5.6000000000000005,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3668,1.0,2.0,2.0,2,2,1,1,1,1125,0,0,0,1,1,200.0,100.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3669,1.0,2.0,3.0,2,5,1,1,1,1125,0,0,0,1,0,100.0,20.0,1.6666666666666667,0.3333333333333333,0.2,0.0,0.0,50.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3670,1.0,2.0,2.0,2,5,1,4,2,1125,0,0,0,1,1,180.0,36.0,2.5,0.5,0.8,0.0,0.0,83.33333333333334,27.77777777777778,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3671,1.0,1.0,2.0,2,4,1,1,1,1125,0,0,0,1,1,136.0,34.0,2.0,0.5,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3672,1.0,0.0,1.0,2,2,1,2,3,90,1,0,0,1,1,129.0,64.5,2.0,1.0,1.0,0.0,0.0,0.0,15.503875968992247,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3673,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,0,61.0,30.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3674,2.5,3.0,3.0,2,8,1,7,1,365,2,0,0,1,1,275.0,34.375,2.6666666666666665,0.8333333333333334,0.875,78.20117137764197,45.63740944638583,52.72727272727272,5.454545454545454,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3675,1.0,1.0,2.0,2,4,1,1,1,1125,0,0,0,1,1,100.0,25.0,2.0,0.5,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3676,1.0,1.0,2.0,1,4,1,2,2,10,1,0,0,1,1,59.0,14.75,2.0,0.5,0.5,-3.2838983050847426,14.62977647887346,67.79661016949152,42.3728813559322,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3677,1.0,1.0,1.0,2,3,1,1,1,1125,0,0,0,1,1,95.0,31.666666666666668,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3678,2.0,3.0,4.0,2,5,1,2,1,1125,2,0,0,1,1,450.0,100.0,1.25,0.5,0.4,-63.25000000000001,3.3700360320244127,10.0,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3679,1.0,1.0,2.0,2,3,1,2,1,3,2,0,0,1,1,200.0,66.66666666666667,1.5,0.5,0.6666666666666666,0.0,0.0,50.0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3680,1.0,1.0,1.0,2,2,1,2,1,1125,1,0,0,1,1,95.0,47.5,2.0,1.0,1.0,5.967675093244917,9.525575067423881,21.052631578947366,26.31578947368421,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3681,1.0,1.0,1.0,1,2,1,1,1,10,1,0,0,1,1,99.0,49.5,2.0,1.0,0.5,0.0,0.0,40.4040404040404,25.252525252525253,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3682,1.0,1.0,1.0,1,1,1,1,1,1125,0,1,1,1,1,55.0,55.0,1.0,1.0,1.0,5.1805728518057315,8.218207637878553,18.181818181818183,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3683,1.0,1.0,1.0,2,3,1,1,2,1125,1,0,0,1,1,105.0,35.0,3.0,1.0,0.3333333333333333,28.19264069264069,28.312228974752536,71.42857142857143,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3684,1.0,1.0,1.0,1,2,1,1,3,7,1,0,0,1,1,75.0,37.5,2.0,1.0,0.5,0.0,0.0,20.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3685,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,0,70.0,35.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3686,1.0,1.0,1.0,1,1,1,1,1,1125,0,0,0,1,1,35.0,35.0,1.0,1.0,1.0,0.0,0.0,0.0,28.57142857142857,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3687,1.0,1.0,1.0,1,1,1,1,1,1125,2,0,0,1,1,52.0,52.0,1.0,1.0,1.0,-0.5450759431651075,1.8567254782435432,17.307692307692307,28.846153846153843,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3688,1.0,1.0,1.0,1,2,1,2,1,60,1,0,0,1,1,57.0,28.5,2.0,1.0,1.0,-1.2374686716791983,8.843297195367922,43.859649122807014,43.859649122807014,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3689,1.0,1.0,2.0,1,3,1,3,2,28,1,1,0,1,1,54.0,18.0,1.5,0.5,1.0,-0.11207172590458336,2.229989606724854,64.81481481481481,12.962962962962962,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3690,1.0,1.0,1.0,1,1,0,1,1,1125,0,0,0,1,1,35.0,35.0,1.0,1.0,1.0,12.211350293542079,19.371489432142315,57.14285714285714,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3691,1.0,1.0,2.0,1,3,1,2,3,16,1,1,0,1,1,50.0,16.666666666666668,1.5,0.5,0.6666666666666666,0.4857142857142893,4.951190333069985,70.0,30.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3692,1.0,1.0,1.0,1,2,1,1,1,21,1,0,0,1,1,67.0,33.5,2.0,1.0,0.5,39.04232503173284,44.73333108329826,29.850746268656714,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3693,1.0,1.0,1.0,1,2,1,1,1,1125,2,1,1,1,0,43.0,21.5,2.0,1.0,0.5,14.006950013365426,18.05355288321447,44.18604651162791,65.11627906976744,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3694,1.5,1.0,1.0,1,1,1,1,1,90,1,1,0,1,1,97.0,97.0,1.0,1.5,1.0,0.0,0.0,41.23711340206185,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3695,1.0,1.0,1.0,0,2,0,1,1,3,0,0,0,1,1,55.0,27.5,2.0,1.0,0.5,10.361145703611463,16.436415275757113,9.090909090909092,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3696,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,1,69.0,34.5,2.0,1.0,0.5,2.076209086468017,3.2809429761697437,7.246376811594203,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3697,1.0,1.0,1.0,2,2,1,1,1,1125,1,0,0,1,1,99.0,49.5,2.0,1.0,0.5,15.32034223252352,18.336686338998792,25.252525252525253,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3698,1.0,2.0,4.0,2,6,1,1,2,1125,2,0,0,1,0,149.0,24.833333333333332,1.5,0.25,0.16666666666666666,81.129316486071,56.866108476680935,70.46979865771812,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3699,1.0,1.0,3.0,2,4,1,1,2,1125,1,0,0,1,1,97.0,24.25,1.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3700,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,1,45.0,22.5,2.0,1.0,0.5,-0.29795158286778367,1.485665950750376,22.22222222222222,11.11111111111111,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3701,3.0,4.0,4.0,2,8,1,1,1,1125,0,0,0,1,1,450.0,56.25,2.0,0.75,0.125,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3702,1.0,1.0,1.0,1,1,1,1,1,1125,1,0,0,1,1,49.0,49.0,1.0,1.0,1.0,1.7434788484930408,2.767671595444649,51.02040816326531,20.408163265306122,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3703,1.0,1.0,2.0,1,2,1,2,1,3,1,0,0,1,1,68.0,34.0,1.0,0.5,1.0,-0.4109589041095818,1.284010790266847,117.64705882352942,36.76470588235294,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3704,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,1,75.0,37.5,2.0,1.0,0.5,-4.430769230769238,11.11384581730835,33.33333333333333,13.333333333333334,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3705,1.0,1.0,2.0,1,4,1,1,1,1125,0,0,0,1,1,120.0,30.0,2.0,0.5,0.25,0.0,0.0,20.833333333333336,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3706,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,1,195.0,97.5,2.0,1.0,0.5,-2.1724429416737134,7.8682375727273515,25.64102564102564,12.82051282051282,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3707,1.0,1.0,2.0,2,5,1,1,2,1125,1,0,0,1,0,125.0,25.0,2.5,0.5,0.2,1.8630136986301338,5.82084891587646,32.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3708,3.0,4.0,6.0,2,12,1,1,1,1125,1,0,0,1,1,300.0,25.0,2.0,0.5,0.08333333333333333,0.0,0.0,25.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3709,1.0,2.0,3.0,2,6,1,1,5,180,2,0,0,1,1,200.0,33.333333333333336,2.0,0.3333333333333333,0.16666666666666666,7.590277777777765,14.988697317525135,42.5,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3710,1.0,0.0,1.0,2,3,1,1,2,1125,2,0,0,1,0,115.0,38.333333333333336,3.0,1.0,0.3333333333333333,0.0,0.0,65.21739130434783,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3711,1.0,2.0,2.0,2,4,1,2,2,1125,2,0,0,1,1,185.0,46.25,2.0,0.5,0.5,-3.3565823888404567,2.9560772520534284,54.054054054054056,8.108108108108109,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3712,1.0,2.0,6.0,2,6,1,1,2,1125,2,0,0,1,0,149.0,24.833333333333332,1.0,0.16666666666666666,0.16666666666666666,55.36912751677852,54.32085506737378,70.46979865771812,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3713,1.0,1.0,1.0,1,2,1,2,1,1125,0,0,0,1,1,52.0,26.0,2.0,1.0,1.0,13.100961538461542,12.779783058784128,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3714,1.0,0.0,1.0,2,2,1,1,1,1125,0,0,0,1,1,75.0,37.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3715,1.0,1.0,1.0,1,2,1,1,2,30,1,0,0,1,1,70.0,35.0,2.0,1.0,0.5,-2.631578947368418,9.817525996123893,42.857142857142854,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3716,1.0,2.0,3.0,2,4,1,1,2,1125,1,0,0,1,0,125.0,31.25,1.3333333333333333,0.3333333333333333,0.25,-1.3090909090909153,4.392059956376211,120.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3717,1.0,1.0,1.0,1,2,1,1,1,7,0,0,0,1,1,125.0,62.5,2.0,1.0,0.5,0.0,0.0,8.0,8.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3718,1.0,1.0,1.0,2,3,1,1,3,1125,1,0,0,1,1,99.0,33.0,3.0,1.0,0.3333333333333333,11.81679811816798,13.07578632418327,50.505050505050505,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3719,1.0,1.0,1.0,2,2,1,1,1,1125,0,0,0,1,0,100.0,50.0,2.0,1.0,0.5,0.0,0.0,0.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3720,1.0,1.0,2.0,2,4,1,1,1,1125,0,0,0,1,0,75.0,18.75,2.0,0.5,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3721,1.0,1.0,1.0,1,2,1,1,1,7,0,0,0,1,1,60.0,30.0,2.0,1.0,0.5,5.555555555555558,8.132500607904444,16.666666666666664,16.666666666666664,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3722,2.0,1.0,1.0,2,2,1,3,1,1125,1,0,0,1,1,150.0,75.0,2.0,2.0,1.5,0.0,0.0,26.666666666666668,6.666666666666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3723,1.5,3.0,3.0,2,6,1,4,2,30,2,0,0,1,1,275.0,45.833333333333336,2.0,0.5,0.6666666666666666,-4.049941474834173,4.364655389780365,27.27272727272727,7.2727272727272725,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3724,1.0,1.0,1.0,2,2,1,1,1,1125,1,0,0,1,1,232.0,116.0,2.0,1.0,0.5,0.0,0.0,86.20689655172413,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3725,1.0,0.0,1.0,2,2,1,1,3,1125,2,0,0,1,0,95.0,47.5,2.0,1.0,0.5,-1.8101612412534274,4.652544724600671,52.63157894736842,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3726,2.5,3.0,4.0,2,6,1,4,1,1125,1,0,0,1,1,200.0,33.333333333333336,1.5,0.625,0.6666666666666666,-3.153424657534243,6.839889510381406,50.0,12.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3727,1.0,1.0,1.0,1,2,1,1,2,1125,2,0,0,1,0,50.0,25.0,2.0,1.0,0.5,7.216494845360821,9.97311678560137,40.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3728,1.0,1.0,1.0,1,2,1,0,1,1125,1,0,0,1,1,85.0,42.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3729,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,1,90.0,45.0,2.0,1.0,0.5,3.205128205128216,5.041940787064696,0.0,22.22222222222222,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3730,1.0,1.0,1.0,2,4,1,2,1,1125,1,0,0,1,1,120.0,30.0,4.0,1.0,0.5,0.0,0.0,8.333333333333332,8.333333333333332,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3731,1.0,1.0,1.0,2,3,1,0,2,1125,0,0,0,1,1,89.0,29.666666666666668,3.0,1.0,0.0,2.868620927750931,4.01148381923323,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3732,1.0,1.0,1.0,1,2,0,1,1,1125,2,0,0,1,1,65.0,32.5,2.0,1.0,0.5,2.19780219780219,3.4805594850390085,23.076923076923077,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3733,1.5,1.0,1.0,2,2,1,2,2,1125,1,0,0,1,0,125.0,62.5,2.0,1.5,1.0,0.0,0.0,8.0,20.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3734,1.0,1.0,1.0,2,2,1,1,1,1125,1,0,0,1,0,67.0,33.5,2.0,1.0,0.5,88.29393180084976,29.948483020632477,29.850746268656714,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3735,1.0,2.0,2.0,2,3,1,1,2,200,0,0,0,1,1,100.0,33.333333333333336,1.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3736,2.0,2.0,2.0,2,4,1,1,1,90,1,0,0,1,1,150.0,37.5,2.0,1.0,0.25,0.0,0.0,40.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3737,1.0,1.0,2.0,2,4,1,2,2,365,1,0,0,1,1,115.0,28.75,2.0,0.5,0.5,2.512077294685988,3.9467565398903,43.47826086956522,21.73913043478261,1,0,0,0,0,0,0,0,0,1,0,0,0,0
